"Date Time, GMT -0400","Temp, (*C) - 1","Temp, (*C) - 2"
,,
8/3/17 14:03,17.54,14.75
,,
8/3/17 14:23,17.59,14.75
,,
8/3/17 14:43,17.54,14.75
,,
8/3/17 15:03,17.63,14.75
,,
8/3/17 15:23,17.67,14.75
,,
8/3/17 15:43,17.67,14.75
,,
8/3/17 16:03,17.72,14.8
,,
8/3/17 16:23,17.67,14.84
,,
8/3/17 16:43,17.59,14.8
,,
8/3/17 17:03,17.54,14.84
,,
8/3/17 17:23,17.46,14.84
,,
8/3/17 17:43,17.37,14.84
,,
8/3/17 18:03,17.41,14.88
,,
8/3/17 18:23,17.33,14.88
,,
8/3/17 18:43,17.33,14.93
,,
8/3/17 19:03,17.29,14.93
,,
8/3/17 19:23,17.29,14.88
,,
8/3/17 19:43,17.16,14.93
,,
8/3/17 20:03,17.16,14.88
,,
8/3/17 20:23,17.07,14.88
,,
8/3/17 20:43,17.07,14.93
,,
8/3/17 21:03,16.99,14.97
,,
8/3/17 21:23,16.9,14.93
,,
8/3/17 21:43,16.9,14.97
,,
8/3/17 22:03,16.81,14.93
,,
8/3/17 22:23,16.73,14.93
,,
8/3/17 22:43,16.69,14.93
,,
8/3/17 23:03,16.64,14.93
,,
8/3/17 23:23,16.6,15.01
,,
8/3/17 23:43,16.56,14.93
,,
8/4/17 0:03,16.47,14.97
,,
8/4/17 0:23,16.43,14.93
,,
8/4/17 0:43,16.34,14.93
,,
8/4/17 1:03,16.34,14.93
,,
8/4/17 1:23,16.26,14.93
,,
8/4/17 1:43,16.21,14.88
,,
8/4/17 2:03,16.17,14.88
,,
8/4/17 2:23,16.08,14.88
,,
8/4/17 2:43,16.04,14.88
,,
8/4/17 3:03,15.96,14.88
,,
8/4/17 3:23,15.91,14.84
,,
8/4/17 3:43,15.83,14.84
,,
8/4/17 4:03,15.78,14.88
,,
8/4/17 4:23,15.74,14.88
,,
8/4/17 4:43,15.7,14.8
,,
8/4/17 5:03,15.66,14.84
,,
8/4/17 5:23,15.57,14.8
,,
8/4/17 5:43,15.53,14.75
,,
8/4/17 6:03,15.48,14.75
,,
8/4/17 6:23,15.44,14.8
,,
8/4/17 6:43,15.44,14.75
,,
8/4/17 7:03,15.44,14.71
,,
8/4/17 7:23,15.48,14.75
,,
8/4/17 7:43,15.48,14.71
,,
8/4/17 8:03,15.57,14.71
,,
8/4/17 8:23,15.57,14.67
,,
8/4/17 8:43,15.7,14.71
,,
8/4/17 9:03,15.78,14.67
,,
8/4/17 9:23,15.91,14.63
,,
8/4/17 9:43,16.04,14.67
,,
8/4/17 10:03,16.17,14.71
,,
8/4/17 10:23,16.26,14.67
,,
8/4/17 10:43,16.43,14.63
,,
8/4/17 11:03,16.56,14.63
,,
8/4/17 11:23,16.73,14.63
,,
8/4/17 11:43,16.9,14.67
,,
8/4/17 12:03,16.99,14.67
,,
8/4/17 12:23,17.16,14.67
,,
8/4/17 12:43,17.29,14.67
,,
8/4/17 13:03,17.37,14.71
,,
8/4/17 13:23,17.54,14.75
,,
8/4/17 13:43,17.59,14.67
,,
8/4/17 14:03,17.72,14.71
,,
8/4/17 14:23,17.8,14.75
,,
8/4/17 14:43,17.93,14.75
,,
8/4/17 15:03,17.97,14.75
,,
8/4/17 15:23,18.06,14.84
,,
8/4/17 15:43,18.19,14.8
,,
8/4/17 16:03,18.32,14.84
,,
8/4/17 16:23,18.49,14.84
,,
8/4/17 16:43,18.62,14.8
,,
8/4/17 17:03,18.74,14.88
,,
8/4/17 17:23,18.7,14.88
,,
8/4/17 17:43,18.7,14.93
,,
8/4/17 18:03,18.66,14.97
,,
8/4/17 18:23,18.66,14.93
,,
8/4/17 18:43,18.62,14.97
,,
8/4/17 19:03,18.66,15.01
,,
8/4/17 19:23,18.57,15.01
,,
8/4/17 19:43,18.49,15.06
,,
8/4/17 20:03,18.44,15.1
,,
8/4/17 20:23,18.4,15.1
,,
8/4/17 20:43,18.4,15.14
,,
8/4/17 21:03,18.32,15.1
,,
8/4/17 21:23,18.27,15.14
,,
8/4/17 21:43,18.27,15.1
,,
8/4/17 22:03,18.19,15.23
,,
8/4/17 22:23,18.14,15.18
,,
8/4/17 22:43,18.06,15.18
,,
8/4/17 23:03,18.02,15.18
,,
8/4/17 23:23,17.97,15.23
,,
8/4/17 23:43,17.93,15.23
,,
8/5/17 0:03,17.84,15.27
,,
8/5/17 0:23,17.84,15.23
,,
8/5/17 0:43,17.8,15.23
,,
8/5/17 1:03,17.72,15.27
,,
8/5/17 1:23,17.72,15.27
,,
8/5/17 1:43,17.67,15.27
,,
8/5/17 2:03,17.59,15.27
,,
8/5/17 2:23,17.54,15.23
,,
8/5/17 2:43,17.54,15.23
,,
8/5/17 3:03,17.46,15.23
,,
8/5/17 3:23,17.37,15.23
,,
8/5/17 3:43,17.41,15.27
,,
8/5/17 4:03,17.33,15.27
,,
8/5/17 4:23,17.29,15.23
,,
8/5/17 4:43,17.24,15.23
,,
8/5/17 5:03,17.2,15.27
,,
8/5/17 5:23,17.16,15.23
,,
8/5/17 5:43,17.11,15.23
,,
8/5/17 6:03,17.11,15.23
,,
8/5/17 6:23,17.11,15.23
,,
8/5/17 6:43,17.07,15.23
,,
8/5/17 7:03,17.07,15.23
,,
8/5/17 7:23,17.03,15.23
,,
8/5/17 7:43,17.03,15.23
,,
8/5/17 8:03,17.03,15.18
,,
8/5/17 8:23,17.07,15.18
,,
8/5/17 8:43,17.07,15.18
,,
8/5/17 9:03,17.11,15.18
,,
8/5/17 9:23,17.07,15.14
,,
8/5/17 9:43,17.11,15.18
,,
8/5/17 10:03,17.11,15.14
,,
8/5/17 10:23,17.16,15.18
,,
8/5/17 10:43,17.16,15.18
,,
8/5/17 11:03,17.24,15.18
,,
8/5/17 11:23,17.2,15.18
,,
8/5/17 11:43,17.29,15.18
,,
8/5/17 12:03,17.24,15.14
,,
8/5/17 12:23,17.24,15.14
,,
8/5/17 12:43,17.29,15.18
,,
8/5/17 13:03,17.24,15.14
,,
8/5/17 13:23,17.24,15.14
,,
8/5/17 13:43,17.16,15.18
,,
8/5/17 14:03,17.16,15.18
,,
8/5/17 14:23,17.16,15.14
,,
8/5/17 14:43,17.11,15.14
,,
8/5/17 15:03,17.07,15.18
,,
8/5/17 15:23,17.03,15.18
,,
8/5/17 15:43,17.03,15.18
,,
8/5/17 16:03,17.07,15.14
,,
8/5/17 16:23,17.07,15.14
,,
8/5/17 16:43,17.24,15.18
,,
8/5/17 17:03,17.33,15.18
,,
8/5/17 17:23,17.41,15.18
,,
8/5/17 17:43,17.37,15.14
,,
8/5/17 18:03,17.41,15.14
,,
8/5/17 18:23,17.46,15.18
,,
8/5/17 18:43,17.41,15.23
,,
8/5/17 19:03,17.29,15.23
,,
8/5/17 19:23,17.16,15.14
,,
8/5/17 19:43,17.03,15.14
,,
8/5/17 20:03,16.94,15.14
,,
8/5/17 20:23,16.86,15.23
,,
8/5/17 20:43,16.77,15.23
,,
8/5/17 21:03,16.73,15.18
,,
8/5/17 21:23,16.6,15.23
,,
8/5/17 21:43,16.51,15.18
,,
8/5/17 22:03,16.47,15.23
,,
8/5/17 22:23,16.39,15.23
,,
8/5/17 22:43,16.34,15.18
,,
8/5/17 23:03,16.21,15.18
,,
8/5/17 23:23,16.13,15.18
,,
8/5/17 23:43,16.13,15.18
,,
8/6/17 0:03,16.04,15.14
,,
8/6/17 0:23,16.04,15.18
,,
8/6/17 0:43,15.91,15.18
,,
8/6/17 1:03,15.87,15.18
,,
8/6/17 1:23,15.78,15.14
,,
8/6/17 1:43,15.66,15.14
,,
8/6/17 2:03,15.61,15.14
,,
8/6/17 2:23,15.48,15.1
,,
8/6/17 2:43,15.4,15.1
,,
8/6/17 3:03,15.31,15.1
,,
8/6/17 3:23,15.27,15.06
,,
8/6/17 3:43,15.23,15.06
,,
8/6/17 4:03,15.18,15.01
,,
8/6/17 4:23,15.14,15.06
,,
8/6/17 4:43,15.06,15.01
,,
8/6/17 5:03,15.01,15.06
,,
8/6/17 5:23,14.93,15.01
,,
8/6/17 5:43,14.84,14.93
,,
8/6/17 6:03,14.8,14.93
,,
8/6/17 6:23,14.75,14.88
,,
8/6/17 6:43,14.63,14.93
,,
8/6/17 7:03,14.58,14.88
,,
8/6/17 7:23,14.58,14.84
,,
8/6/17 7:43,14.54,14.88
,,
8/6/17 8:03,14.5,14.84
,,
8/6/17 8:23,14.41,14.84
,,
8/6/17 8:43,14.37,14.8
,,
8/6/17 9:03,14.33,14.75
,,
8/6/17 9:23,14.37,14.71
,,
8/6/17 9:43,14.37,14.71
,,
8/6/17 10:03,14.37,14.75
,,
8/6/17 10:23,14.33,14.71
,,
8/6/17 10:43,14.33,14.63
,,
8/6/17 11:03,14.37,14.67
,,
8/6/17 11:23,14.33,14.58
,,
8/6/17 11:43,14.33,14.63
,,
8/6/17 12:03,14.41,14.58
,,
8/6/17 12:23,14.45,14.63
,,
8/6/17 12:43,14.5,14.58
,,
8/6/17 13:03,14.54,14.54
,,
8/6/17 13:23,14.63,14.58
,,
8/6/17 13:43,14.63,14.54
,,
8/6/17 14:03,14.67,14.54
,,
8/6/17 14:23,14.67,14.54
,,
8/6/17 14:43,14.75,14.5
,,
8/6/17 15:03,14.75,14.54
,,
8/6/17 15:23,14.84,14.45
,,
8/6/17 15:43,14.84,14.5
,,
8/6/17 16:03,14.93,14.45
,,
8/6/17 16:23,14.93,14.5
,,
8/6/17 16:43,15.01,14.5
,,
8/6/17 17:03,15.06,14.45
,,
8/6/17 17:23,15.06,14.54
,,
8/6/17 17:43,15.06,14.45
,,
8/6/17 18:03,15.06,14.5
,,
8/6/17 18:23,15.1,14.5
,,
8/6/17 18:43,15.18,14.45
,,
8/6/17 19:03,15.14,14.41
,,
8/6/17 19:23,15.14,14.45
,,
8/6/17 19:43,15.1,14.45
,,
8/6/17 20:03,15.06,14.45
,,
8/6/17 20:23,14.93,14.5
,,
8/6/17 20:43,14.88,14.5
,,
8/6/17 21:03,14.84,14.5
,,
8/6/17 21:23,14.75,14.45
,,
8/6/17 21:43,14.71,14.5
,,
8/6/17 22:03,14.71,14.45
,,
8/6/17 22:23,14.63,14.5
,,
8/6/17 22:43,14.58,14.45
,,
8/6/17 23:03,14.58,14.5
,,
8/6/17 23:23,14.58,14.45
,,
8/6/17 23:43,14.54,14.45
,,
8/7/17 0:03,14.5,14.45
,,
8/7/17 0:23,14.45,14.41
,,
8/7/17 0:43,14.5,14.41
,,
8/7/17 1:03,14.45,14.41
,,
8/7/17 1:23,14.37,14.41
,,
8/7/17 1:43,14.33,14.41
,,
8/7/17 2:03,14.28,14.41
,,
8/7/17 2:23,14.28,14.41
,,
8/7/17 2:43,14.28,14.37
,,
8/7/17 3:03,14.24,14.37
,,
8/7/17 3:23,14.24,14.41
,,
8/7/17 3:43,14.15,14.37
,,
8/7/17 4:03,14.07,14.33
,,
8/7/17 4:23,14.07,14.37
,,
8/7/17 4:43,13.98,14.33
,,
8/7/17 5:03,13.98,14.33
,,
8/7/17 5:23,13.98,14.33
,,
8/7/17 5:43,13.98,14.33
,,
8/7/17 6:03,13.98,14.28
,,
8/7/17 6:23,13.98,14.24
,,
8/7/17 6:43,13.98,14.28
,,
8/7/17 7:03,13.98,14.28
,,
8/7/17 7:23,13.98,14.24
,,
8/7/17 7:43,13.98,14.24
,,
8/7/17 8:03,14.07,14.28
,,
8/7/17 8:23,14.11,14.28
,,
8/7/17 8:43,14.2,14.24
,,
8/7/17 9:03,14.24,14.28
,,
8/7/17 9:23,14.37,14.24
,,
8/7/17 9:43,14.45,14.2
,,
8/7/17 10:03,14.45,14.2
,,
8/7/17 10:23,14.58,14.24
,,
8/7/17 10:43,14.63,14.24
,,
8/7/17 11:03,14.75,14.2
,,
8/7/17 11:23,14.75,14.2
,,
8/7/17 11:43,14.88,14.2
,,
8/7/17 12:03,14.93,14.2
,,
8/7/17 12:23,15.06,14.2
,,
8/7/17 12:43,15.14,14.2
,,
8/7/17 13:03,15.27,14.2
,,
8/7/17 13:23,15.27,14.2
,,
8/7/17 13:43,15.4,14.2
,,
8/7/17 14:03,15.48,14.24
,,
8/7/17 14:23,15.57,14.2
,,
8/7/17 14:43,15.66,14.2
,,
8/7/17 15:03,15.7,14.24
,,
8/7/17 15:23,15.7,14.24
,,
8/7/17 15:43,15.74,14.24
,,
8/7/17 16:03,15.7,14.28
,,
8/7/17 16:23,15.66,14.28
,,
8/7/17 16:43,15.74,14.28
,,
8/7/17 17:03,15.66,14.28
,,
8/7/17 17:23,15.66,14.33
,,
8/7/17 17:43,15.61,14.33
,,
8/7/17 18:03,15.61,14.33
,,
8/7/17 18:23,15.57,14.37
,,
8/7/17 18:43,15.57,14.37
,,
8/7/17 19:03,15.61,14.37
,,
8/7/17 19:23,15.57,14.41
,,
8/7/17 19:43,15.53,14.37
,,
8/7/17 20:03,15.53,14.37
,,
8/7/17 20:23,15.44,14.37
,,
8/7/17 20:43,15.44,14.41
,,
8/7/17 21:03,15.4,14.41
,,
8/7/17 21:23,15.4,14.37
,,
8/7/17 21:43,15.36,14.41
,,
8/7/17 22:03,15.36,14.37
,,
8/7/17 22:23,15.31,14.41
,,
8/7/17 22:43,15.23,14.41
,,
8/7/17 23:03,15.23,14.41
,,
8/7/17 23:23,15.18,14.45
,,
8/7/17 23:43,15.14,14.41
,,
8/8/17 0:03,15.14,14.41
,,
8/8/17 0:23,15.14,14.41
,,
8/8/17 0:43,15.1,14.41
,,
8/8/17 1:03,15.1,14.41
,,
8/8/17 1:23,15.06,14.41
,,
8/8/17 1:43,15.01,14.41
,,
8/8/17 2:03,15.01,14.41
,,
8/8/17 2:23,14.97,14.41
,,
8/8/17 2:43,14.97,14.41
,,
8/8/17 3:03,14.97,14.33
,,
8/8/17 3:23,14.93,14.41
,,
8/8/17 3:43,14.93,14.41
,,
8/8/17 4:03,14.84,14.41
,,
8/8/17 4:23,14.88,14.41
,,
8/8/17 4:43,14.84,14.37
,,
8/8/17 5:03,14.84,14.41
,,
8/8/17 5:23,14.8,14.41
,,
8/8/17 5:43,14.8,14.41
,,
8/8/17 6:03,14.71,14.33
,,
8/8/17 6:23,14.71,14.37
,,
8/8/17 6:43,14.67,14.33
,,
8/8/17 7:03,14.67,14.33
,,
8/8/17 7:23,14.63,14.33
,,
8/8/17 7:43,14.67,14.37
,,
8/8/17 8:03,14.63,14.37
,,
8/8/17 8:23,14.67,14.33
,,
8/8/17 8:43,14.71,14.33
,,
8/8/17 9:03,14.75,14.33
,,
8/8/17 9:23,14.8,14.33
,,
8/8/17 9:43,14.84,14.33
,,
8/8/17 10:03,14.88,14.33
,,
8/8/17 10:23,14.93,14.28
,,
8/8/17 10:43,14.88,14.28
,,
8/8/17 11:03,14.88,14.28
,,
8/8/17 11:23,14.97,14.28
,,
8/8/17 11:43,15.01,14.33
,,
8/8/17 12:03,15.1,14.33
,,
8/8/17 12:23,15.14,14.24
,,
8/8/17 12:43,15.27,14.24
,,
8/8/17 13:03,15.27,14.24
,,
8/8/17 13:23,15.27,14.28
,,
8/8/17 13:43,15.36,14.24
,,
8/8/17 14:03,15.4,14.24
,,
8/8/17 14:23,15.4,14.28
,,
8/8/17 14:43,15.48,14.33
,,
8/8/17 15:03,15.57,14.33
,,
8/8/17 15:23,15.61,14.28
,,
8/8/17 15:43,15.66,14.33
,,
8/8/17 16:03,15.78,14.33
,,
8/8/17 16:23,15.91,14.37
,,
8/8/17 16:43,16.08,14.33
,,
8/8/17 17:03,16.21,14.37
,,
8/8/17 17:23,16.26,14.33
,,
8/8/17 17:43,16.17,14.33
,,
8/8/17 18:03,16.17,14.28
,,
8/8/17 18:23,16.13,14.41
,,
8/8/17 18:43,16.13,14.41
,,
8/8/17 19:03,16.13,14.37
,,
8/8/17 19:23,16.08,14.41
,,
8/8/17 19:43,16.04,14.45
,,
8/8/17 20:03,15.96,14.45
,,
8/8/17 20:23,15.83,14.37
,,
8/8/17 20:43,15.74,14.45
,,
8/8/17 21:03,15.7,14.45
,,
8/8/17 21:23,15.57,14.5
,,
8/8/17 21:43,15.48,14.45
,,
8/8/17 22:03,15.36,14.5
,,
8/8/17 22:23,15.23,14.5
,,
8/8/17 22:43,15.14,14.5
,,
8/8/17 23:03,15.1,14.5
,,
8/8/17 23:23,15.01,14.5
,,
8/8/17 23:43,14.93,14.54
,,
8/9/17 0:03,14.84,14.5
,,
8/9/17 0:23,14.75,14.45
,,
8/9/17 0:43,14.67,14.5
,,
8/9/17 1:03,14.58,14.45
,,
8/9/17 1:23,14.54,14.45
,,
8/9/17 1:43,14.45,14.45
,,
8/9/17 2:03,14.41,14.45
,,
8/9/17 2:23,14.37,14.41
,,
8/9/17 2:43,14.28,14.41
,,
8/9/17 3:03,14.24,14.41
,,
8/9/17 3:23,14.15,14.37
,,
8/9/17 3:43,14.11,14.41
,,
8/9/17 4:03,14.07,14.37
,,
8/9/17 4:23,13.98,14.33
,,
8/9/17 4:43,13.94,14.37
,,
8/9/17 5:03,13.94,14.28
,,
8/9/17 5:23,13.9,14.28
,,
8/9/17 5:43,13.81,14.33
,,
8/9/17 6:03,13.85,14.28
,,
8/9/17 6:23,13.77,14.28
,,
8/9/17 6:43,13.81,14.24
,,
8/9/17 7:03,13.81,14.24
,,
8/9/17 7:23,13.77,14.28
,,
8/9/17 7:43,13.81,14.24
,,
8/9/17 8:03,13.9,14.2
,,
8/9/17 8:23,13.94,14.2
,,
8/9/17 8:43,14.03,14.2
,,
8/9/17 9:03,14.07,14.15
,,
8/9/17 9:23,14.2,14.15
,,
8/9/17 9:43,14.37,14.15
,,
8/9/17 10:03,14.45,14.15
,,
8/9/17 10:23,14.58,14.11
,,
8/9/17 10:43,14.75,14.11
,,
8/9/17 11:03,14.88,14.11
,,
8/9/17 11:23,15.01,14.11
,,
8/9/17 11:43,15.18,14.15
,,
8/9/17 12:03,15.27,14.11
,,
8/9/17 12:23,15.4,14.11
,,
8/9/17 12:43,15.48,14.11
,,
8/9/17 13:03,15.57,14.15
,,
8/9/17 13:23,15.7,14.11
,,
8/9/17 13:43,15.74,14.15
,,
8/9/17 14:03,15.83,14.15
,,
8/9/17 14:23,15.78,14.15
,,
8/9/17 14:43,15.96,14.2
,,
8/9/17 15:03,16.04,14.2
,,
8/9/17 15:23,16.13,14.2
,,
8/9/17 15:43,16.21,14.2
,,
8/9/17 16:03,16.47,14.2
,,
8/9/17 16:23,16.51,14.24
,,
8/9/17 16:43,16.64,14.28
,,
8/9/17 17:03,16.77,14.28
,,
8/9/17 17:23,16.73,14.28
,,
8/9/17 17:43,16.73,14.28
,,
8/9/17 18:03,16.73,14.37
,,
8/9/17 18:23,16.77,14.33
,,
8/9/17 18:43,16.73,14.33
,,
8/9/17 19:03,16.77,14.37
,,
8/9/17 19:23,16.73,14.41
,,
8/9/17 19:43,16.69,14.41
,,
8/9/17 20:03,16.64,14.45
,,
8/9/17 20:23,16.56,14.45
,,
8/9/17 20:43,16.47,14.45
,,
8/9/17 21:03,16.43,14.45
,,
8/9/17 21:23,16.34,14.45
,,
8/9/17 21:43,16.3,14.5
,,
8/9/17 22:03,16.17,14.54
,,
8/9/17 22:23,16.08,14.54
,,
8/9/17 22:43,16,14.54
,,
8/9/17 23:03,15.87,14.54
,,
8/9/17 23:23,15.83,14.58
,,
8/9/17 23:43,15.74,14.58
,,
8/10/17 0:03,15.66,14.58
,,
8/10/17 0:23,15.61,14.58
,,
8/10/17 0:43,15.53,14.58
,,
8/10/17 1:03,15.48,14.58
,,
8/10/17 1:23,15.36,14.54
,,
8/10/17 1:43,15.31,14.54
,,
8/10/17 2:03,15.27,14.54
,,
8/10/17 2:23,15.18,14.54
,,
8/10/17 2:43,15.14,14.58
,,
8/10/17 3:03,15.1,14.58
,,
8/10/17 3:23,15.01,14.54
,,
8/10/17 3:43,14.97,14.54
,,
8/10/17 4:03,14.93,14.5
,,
8/10/17 4:23,14.88,14.45
,,
8/10/17 4:43,14.8,14.5
,,
8/10/17 5:03,14.75,14.5
,,
8/10/17 5:23,14.71,14.45
,,
8/10/17 5:43,14.58,14.41
,,
8/10/17 6:03,14.54,14.45
,,
8/10/17 6:23,14.5,14.45
,,
8/10/17 6:43,14.54,14.45
,,
8/10/17 7:03,14.5,14.37
,,
8/10/17 7:23,14.54,14.41
,,
8/10/17 7:43,14.58,14.41
,,
8/10/17 8:03,14.58,14.41
,,
8/10/17 8:23,14.67,14.37
,,
8/10/17 8:43,14.71,14.37
,,
8/10/17 9:03,14.84,14.37
,,
8/10/17 9:23,15.01,14.37
,,
8/10/17 9:43,15.14,14.33
,,
8/10/17 10:03,15.27,14.33
,,
8/10/17 10:23,15.44,14.33
,,
8/10/17 10:43,15.53,14.37
,,
8/10/17 11:03,15.7,14.37
,,
8/10/17 11:23,15.83,14.28
,,
8/10/17 11:43,15.96,14.33
,,
8/10/17 12:03,16.08,14.33
,,
8/10/17 12:23,16.17,14.33
,,
8/10/17 12:43,16.34,14.37
,,
8/10/17 13:03,16.39,14.37
,,
8/10/17 13:23,16.56,14.33
,,
8/10/17 13:43,16.64,14.37
,,
8/10/17 14:03,16.77,14.41
,,
8/10/17 14:23,16.81,14.37
,,
8/10/17 14:43,16.9,14.41
,,
8/10/17 15:03,16.94,14.41
,,
8/10/17 15:23,17.03,14.41
,,
8/10/17 15:43,17.16,14.45
,,
8/10/17 16:03,17.24,14.41
,,
8/10/17 16:23,17.41,14.5
,,
8/10/17 16:43,17.59,14.54
,,
8/10/17 17:03,17.72,14.54
,,
8/10/17 17:23,17.76,14.54
,,
8/10/17 17:43,17.76,14.5
,,
8/10/17 18:03,17.72,14.58
,,
8/10/17 18:23,17.72,14.58
,,
8/10/17 18:43,17.67,14.58
,,
8/10/17 19:03,17.67,14.63
,,
8/10/17 19:23,17.63,14.67
,,
8/10/17 19:43,17.54,14.71
,,
8/10/17 20:03,17.54,14.71
,,
8/10/17 20:23,17.5,14.71
,,
8/10/17 20:43,17.41,14.71
,,
8/10/17 21:03,17.37,14.75
,,
8/10/17 21:23,17.33,14.75
,,
8/10/17 21:43,17.24,14.8
,,
8/10/17 22:03,17.16,14.8
,,
8/10/17 22:23,17.11,14.84
,,
8/10/17 22:43,17.07,14.88
,,
8/10/17 23:03,16.99,14.88
,,
8/10/17 23:23,16.94,14.84
,,
8/10/17 23:43,16.86,14.88
,,
8/11/17 0:03,16.77,14.84
,,
8/11/17 0:23,16.69,14.88
,,
8/11/17 0:43,16.69,14.88
,,
8/11/17 1:03,16.56,14.93
,,
8/11/17 1:23,16.47,14.88
,,
8/11/17 1:43,16.43,14.88
,,
8/11/17 2:03,16.34,14.88
,,
8/11/17 2:23,16.3,14.88
,,
8/11/17 2:43,16.21,14.88
,,
8/11/17 3:03,16.13,14.93
,,
8/11/17 3:23,16.08,14.88
,,
8/11/17 3:43,16,14.84
,,
8/11/17 4:03,16,14.84
,,
8/11/17 4:23,15.91,14.84
,,
8/11/17 4:43,15.96,14.84
,,
8/11/17 5:03,15.96,14.84
,,
8/11/17 5:23,15.87,14.84
,,
8/11/17 5:43,15.78,14.84
,,
8/11/17 6:03,15.83,14.8
,,
8/11/17 6:23,15.74,14.84
,,
8/11/17 6:43,15.7,14.84
,,
8/11/17 7:03,15.7,14.8
,,
8/11/17 7:23,15.7,14.75
,,
8/11/17 7:43,15.74,14.8
,,
8/11/17 8:03,15.78,14.75
,,
8/11/17 8:23,15.74,14.8
,,
8/11/17 8:43,15.87,14.8
,,
8/11/17 9:03,15.96,14.71
,,
8/11/17 9:23,16.04,14.75
,,
8/11/17 9:43,16.08,14.75
,,
8/11/17 10:03,16.17,14.75
,,
8/11/17 10:23,16.3,14.71
,,
8/11/17 10:43,16.34,14.75
,,
8/11/17 11:03,16.47,14.71
,,
8/11/17 11:23,16.56,14.71
,,
8/11/17 11:43,16.64,14.71
,,
8/11/17 12:03,16.77,14.75
,,
8/11/17 12:23,16.94,14.75
,,
8/11/17 12:43,17.03,14.71
,,
8/11/17 13:03,17.11,14.75
,,
8/11/17 13:23,17.2,14.75
,,
8/11/17 13:43,17.29,14.75
,,
8/11/17 14:03,17.37,14.71
,,
8/11/17 14:23,17.41,14.75
,,
8/11/17 14:43,17.41,14.75
,,
8/11/17 15:03,17.46,14.75
,,
8/11/17 15:23,17.5,14.75
,,
8/11/17 15:43,17.59,14.84
,,
8/11/17 16:03,17.67,14.8
,,
8/11/17 16:23,17.72,14.84
,,
8/11/17 16:43,17.72,14.8
,,
8/11/17 17:03,17.76,14.84
,,
8/11/17 17:23,17.76,14.88
,,
8/11/17 17:43,17.76,14.88
,,
8/11/17 18:03,17.72,14.93
,,
8/11/17 18:23,17.72,14.88
,,
8/11/17 18:43,17.67,14.93
,,
8/11/17 19:03,17.67,14.97
,,
8/11/17 19:23,17.63,14.97
,,
8/11/17 19:43,17.59,14.93
,,
8/11/17 20:03,17.5,14.97
,,
8/11/17 20:23,17.46,14.97
,,
8/11/17 20:43,17.46,15.01
,,
8/11/17 21:03,17.37,15.01
,,
8/11/17 21:23,17.33,15.06
,,
8/11/17 21:43,17.29,15.01
,,
8/11/17 22:03,17.24,15.01
,,
8/11/17 22:23,17.2,15.06
,,
8/11/17 22:43,17.11,15.01
,,
8/11/17 23:03,17.07,15.06
,,
8/11/17 23:23,17.03,15.06
,,
8/11/17 23:43,17.03,15.06
,,
8/12/17 0:03,16.9,15.01
,,
8/12/17 0:23,16.86,15.06
,,
8/12/17 0:43,16.9,15.06
,,
8/12/17 1:03,16.81,15.06
,,
8/12/17 1:23,16.73,15.06
,,
8/12/17 1:43,16.73,15.06
,,
8/12/17 2:03,16.64,15.1
,,
8/12/17 2:23,16.64,15.1
,,
8/12/17 2:43,16.56,15.1
,,
8/12/17 3:03,16.51,15.06
,,
8/12/17 3:23,16.47,15.1
,,
8/12/17 3:43,16.47,15.06
,,
8/12/17 4:03,16.43,15.06
,,
8/12/17 4:23,16.39,15.06
,,
8/12/17 4:43,16.39,15.06
,,
8/12/17 5:03,16.34,15.06
,,
8/12/17 5:23,16.34,15.01
,,
8/12/17 5:43,16.34,15.01
,,
8/12/17 6:03,16.3,15.01
,,
8/12/17 6:23,16.3,15.01
,,
8/12/17 6:43,16.34,15.06
,,
8/12/17 7:03,16.3,15.01
,,
8/12/17 7:23,16.3,15.01
,,
8/12/17 7:43,16.3,14.97
,,
8/12/17 8:03,16.34,14.97
,,
8/12/17 8:23,16.34,14.97
,,
8/12/17 8:43,16.39,15.01
,,
8/12/17 9:03,16.43,15.01
,,
8/12/17 9:23,16.47,14.97
,,
8/12/17 9:43,16.47,14.97
,,
8/12/17 10:03,16.56,15.01
,,
8/12/17 10:23,16.6,14.97
,,
8/12/17 10:43,16.6,14.97
,,
8/12/17 11:03,16.64,14.97
,,
8/12/17 11:23,16.69,14.97
,,
8/12/17 11:43,16.81,14.97
,,
8/12/17 12:03,16.86,14.97
,,
8/12/17 12:23,16.99,14.93
,,
8/12/17 12:43,17.03,14.97
,,
8/12/17 13:03,17.16,14.93
,,
8/12/17 13:23,17.2,14.97
,,
8/12/17 13:43,17.29,15.01
,,
8/12/17 14:03,17.33,14.93
,,
8/12/17 14:23,17.5,14.97
,,
8/12/17 14:43,17.54,15.01
,,
8/12/17 15:03,17.59,15.01
,,
8/12/17 15:23,17.63,15.01
,,
8/12/17 15:43,17.67,15.01
,,
8/12/17 16:03,17.72,14.97
,,
8/12/17 16:23,17.76,15.01
,,
8/12/17 16:43,17.8,15.06
,,
8/12/17 17:03,17.76,15.01
,,
8/12/17 17:23,17.76,15.1
,,
8/12/17 17:43,17.8,15.1
,,
8/12/17 18:03,17.8,15.1
,,
8/12/17 18:23,17.76,15.1
,,
8/12/17 18:43,17.76,15.1
,,
8/12/17 19:03,17.72,15.1
,,
8/12/17 19:23,17.67,15.14
,,
